date,temperature,humidity,luminosity
2021-11-17 15:31:24.388,18.4,30.4,120
2021-11-17 15:31:22.110,18.4,30.4,120
2021-11-17 15:31:19.833,18.4,30.4,120
2021-11-17 15:31:17.555,18.4,30.4,120
2021-11-17 15:31:15.278,18.4,30.4,120
2021-11-17 15:31:13.000,18.4,30.4,120
2021-11-17 15:31:10.722,18.4,30.4,121
2021-11-17 15:31:08.445,18.4,30.4,121
2021-11-17 15:31:06.167,18.4,30.4,121
2021-11-17 15:31:03.889,18.4,30.4,121
2021-11-17 15:31:01.612,18.4,30.3,120
2021-11-17 15:30:59.334,18.4,30.4,125
2021-11-17 15:30:57.057,18.4,30.3,121
2021-11-17 15:30:54.779,18.4,30.4,121
2021-11-17 15:30:52.497,18.5,30.5,121
2021-11-17 15:30:50.220,18.5,30.4,121
2021-11-17 15:30:47.942,18.4,30.3,121
2021-11-17 15:30:45.664,18.5,30.4,121
2021-11-17 15:30:43.387,18.5,30.4,121
2021-11-17 15:30:41.109,18.5,30.4,121
2021-11-17 15:30:38.832,18.5,30.4,120
2021-11-17 15:30:36.554,18.5,30.3,120
2021-11-17 15:30:34.276,18.5,30.3,119
2021-11-17 15:30:31.999,18.5,30.2,118
2021-11-17 15:30:29.721,18.5,30.2,116
2021-11-17 15:30:27.443,18.5,30.1,116
2021-11-17 15:30:25.166,18.6,30.2,116
2021-11-17 15:30:22.888,18.6,30.2,116
2021-11-17 15:30:20.611,18.6,30.2,115
2021-11-17 15:30:18.329,18.6,30.2,116
2021-11-17 15:30:16.051,18.6,30.1,116
2021-11-17 15:30:13.774,18.6,30.1,116
2021-11-17 15:30:11.496,18.6,30.2,116
2021-11-17 15:30:09.219,18.7,30.2,117
2021-11-17 15:30:06.941,18.7,30.2,117
2021-11-17 15:30:04.663,18.7,30.2,119
2021-11-17 15:30:02.386,18.7,30.2,121
2021-11-17 15:30:00.108,18.7,30.3,122
2021-11-17 15:29:57.831,18.7,30.3,122
2021-11-17 15:29:55.553,18.7,30.3,122
2021-11-17 15:29:53.275,18.7,30.2,122
2021-11-17 15:29:50.994,18.7,30.3,122
2021-11-17 15:29:48.716,18.7,30.3,122
2021-11-17 15:29:46.438,18.7,30.2,122
2021-11-17 15:29:44.161,18.7,30.2,122
2021-11-17 15:29:41.883,18.8,30.2,122
2021-11-17 15:29:39.605,18.8,30.1,119
2021-11-17 15:29:37.328,18.8,30.1,132
2021-11-17 15:29:35.050,18.8,30.1,121
2021-11-17 15:29:32.773,18.8,30.1,120
2021-11-17 15:29:30.495,18.8,30.1,119
2021-11-17 15:29:28.217,18.8,30.1,118
2021-11-17 15:29:25.940,18.8,30.1,121
2021-11-17 15:29:23.658,18.8,30.1,121
2021-11-17 15:29:21.380,18.8,30.0,121
2021-11-17 15:29:19.103,18.8,30.0,121
2021-11-17 15:29:16.825,18.8,30.0,119
2021-11-17 15:29:14.547,18.8,30.0,117
2021-11-17 15:29:12.270,18.8,30.0,118
2021-11-17 15:29:09.992,18.8,30.0,116
2021-11-17 15:29:07.715,18.8,30.0,116
2021-11-17 15:29:05.437,18.8,30.0,116
2021-11-17 15:29:03.159,18.8,29.9,116
2021-11-17 15:29:00.882,18.8,29.9,116
2021-11-17 15:28:58.605,18.8,29.9,116
2021-11-17 15:28:56.326,18.8,29.9,116
2021-11-17 15:28:54.049,18.8,29.9,116
2021-11-17 15:28:51.771,18.8,29.9,116
2021-11-17 15:28:49.494,18.8,29.9,116
2021-11-17 15:28:47.216,18.8,29.9,116
2021-11-17 15:28:44.934,18.9,30.0,116
2021-11-17 15:28:42.657,18.9,30.0,116
2021-11-17 15:28:40.379,18.9,30.0,116
2021-11-17 15:28:38.101,18.8,30.0,116
2021-11-17 15:28:35.824,18.9,30.0,116
2021-11-17 15:28:33.546,18.9,30.0,116
2021-11-17 15:28:31.269,18.9,30.0,116
2021-11-17 15:28:28.991,18.9,30.0,116
2021-11-17 15:28:26.713,18.9,30.0,116
2021-11-17 15:28:24.436,18.9,30.0,116
2021-11-17 15:28:22.158,18.9,30.0,116
2021-11-17 15:28:19.881,18.9,30.0,116
2021-11-17 15:28:17.602,18.9,30.0,116
2021-11-17 15:28:15.325,18.9,30.0,116
2021-11-17 15:28:13.043,18.9,30.0,116
2021-11-17 15:28:10.765,18.9,30.0,116
2021-11-17 15:28:08.488,18.9,30.0,116
2021-11-17 15:28:06.210,18.9,30.0,116
2021-11-17 15:28:03.932,18.9,30.0,116
2021-11-17 15:28:01.655,18.9,30.0,116
2021-11-17 15:27:59.377,18.9,30.0,116
2021-11-17 15:27:57.100,18.9,30.0,116
2021-11-17 15:27:54.822,18.9,30.0,116
2021-11-17 15:27:52.544,18.9,30.0,116
2021-11-17 15:27:50.267,18.9,30.0,116
2021-11-17 15:27:47.989,18.9,30.0,116
2021-11-17 15:27:45.711,18.9,30.0,117
2021-11-17 15:27:43.434,18.9,30.0,117
2021-11-17 15:27:41.152,18.9,30.0,116
2021-11-17 15:27:38.875,18.9,30.0,115
2021-11-17 15:27:36.597,18.9,30.0,122
2021-11-17 15:27:34.319,18.9,30.0,116
2021-11-17 15:27:32.042,18.9,30.0,116
2021-11-17 15:27:29.764,18.9,30.0,116
2021-11-17 15:27:27.486,18.9,30.0,116
2021-11-17 15:27:25.209,18.9,30.0,116
2021-11-17 15:27:22.931,18.9,30.1,116
2021-11-17 15:27:20.654,18.9,30.1,116
2021-11-17 15:27:18.376,18.9,30.1,116
2021-11-17 15:27:16.099,18.9,30.1,116
2021-11-17 15:27:13.821,18.9,30.1,116
2021-11-17 15:27:11.540,18.9,30.1,116
2021-11-17 15:27:09.262,18.9,30.1,116
2021-11-17 15:27:06.984,18.9,30.1,116
2021-11-17 15:27:04.707,18.9,30.2,116
2021-11-17 15:27:02.429,18.9,30.2,116
2021-11-17 15:27:00.152,18.9,30.2,116
2021-11-17 15:26:57.874,18.9,30.2,116
2021-11-17 15:26:55.596,18.9,30.2,116
2021-11-17 15:26:53.319,18.9,30.3,116
2021-11-17 15:26:51.041,18.9,30.3,116
2021-11-17 15:26:48.759,18.9,30.3,116
2021-11-17 15:26:46.482,18.9,30.3,116
2021-11-17 15:26:44.204,18.9,30.3,116
2021-11-17 15:26:41.927,18.9,30.3,116
2021-11-17 15:26:39.649,18.9,30.3,116
2021-11-17 15:26:37.371,18.9,30.3,116
2021-11-17 15:26:35.094,18.9,30.3,116
2021-11-17 15:26:32.816,18.9,30.3,116
2021-11-17 15:26:30.539,18.9,30.3,116
2021-11-17 15:26:28.261,18.9,30.3,116
2021-11-17 15:26:25.979,18.9,30.3,116
2021-11-17 15:26:23.702,18.9,30.2,116
2021-11-17 15:26:21.424,18.9,30.2,116
2021-11-17 15:26:19.146,18.9,30.2,116
2021-11-17 15:26:16.869,18.9,30.2,116
2021-11-17 15:26:14.591,18.9,30.1,116
2021-11-17 15:26:12.314,18.9,30.1,116
2021-11-17 15:26:10.036,18.9,30.1,116
2021-11-17 15:26:07.758,18.9,30.0,116
2021-11-17 15:26:05.481,18.9,30.0,117
2021-11-17 15:26:03.203,18.9,30.0,116
2021-11-17 15:26:00.921,18.9,30.0,116
2021-11-17 15:25:58.644,18.9,30.0,116
2021-11-17 15:25:56.366,18.9,29.9,116
2021-11-17 15:25:54.089,18.9,29.9,116
2021-11-17 15:25:51.811,18.9,29.9,116
2021-11-17 15:25:49.533,18.9,29.8,116
2021-11-17 15:25:47.256,18.9,29.8,116
2021-11-17 15:25:44.978,18.9,29.8,116
2021-11-17 15:25:42.700,18.9,29.8,116
2021-11-17 15:25:40.423,18.9,29.8,116
2021-11-17 15:25:38.145,18.9,29.7,116
2021-11-17 15:25:35.868,18.9,29.7,116
2021-11-17 15:25:33.590,18.9,29.7,116
2021-11-17 15:25:31.308,18.9,29.7,116
2021-11-17 15:25:29.031,18.9,29.7,116
2021-11-17 15:25:26.753,18.9,29.7,116
2021-11-17 15:25:24.475,18.9,29.7,116
2021-11-17 15:25:22.198,18.9,29.7,116
2021-11-17 15:25:19.920,18.9,29.7,116
2021-11-17 15:25:17.643,18.9,29.7,116
2021-11-17 15:25:15.365,18.9,29.7,116
2021-11-17 15:25:13.087,18.9,29.8,116
2021-11-17 15:25:10.810,18.9,29.8,116
2021-11-17 15:25:08.532,18.8,29.7,116
2021-11-17 15:25:06.254,18.8,29.8,116
2021-11-17 15:25:03.977,18.8,29.8,116
2021-11-17 15:25:01.695,18.8,29.8,116
2021-11-17 15:24:59.417,18.8,29.9,116
2021-11-17 15:24:57.140,18.8,29.9,116
2021-11-17 15:24:54.862,18.8,29.9,116
2021-11-17 15:24:52.585,18.8,29.9,116
2021-11-17 15:24:50.307,18.8,29.9,116
2021-11-17 15:24:48.029,18.8,29.9,116
2021-11-17 15:24:45.752,18.8,30.0,116
2021-11-17 15:24:43.474,18.8,30.0,116
2021-11-17 15:24:41.196,18.8,30.0,116
2021-11-17 15:24:38.919,18.8,30.0,116
2021-11-17 15:24:36.641,18.8,30.0,116
2021-11-17 15:24:34.364,18.8,29.9,116
2021-11-17 15:24:32.086,18.8,29.9,116
2021-11-17 15:24:29.808,18.8,29.9,116
2021-11-17 15:24:27.531,18.8,29.9,116
2021-11-17 15:24:25.253,18.8,29.9,117
2021-11-17 15:24:22.971,18.8,29.8,117
2021-11-17 15:24:20.694,18.8,29.8,116
2021-11-17 15:24:18.416,18.8,29.8,116
2021-11-17 15:24:16.139,18.8,29.8,117
2021-11-17 15:24:13.861,18.8,29.8,117
2021-11-17 15:24:11.583,18.8,29.7,122
2021-11-17 15:24:09.306,18.8,29.7,121
2021-11-17 15:24:07.028,18.8,29.7,118
2021-11-17 15:24:04.750,18.8,29.6,117
2021-11-17 15:24:02.473,18.8,29.7,117
2021-11-17 15:24:00.195,18.8,29.7,116
2021-11-17 15:23:57.918,18.8,29.7,116
2021-11-17 15:23:55.640,18.8,29.7,119
2021-11-17 15:23:53.362,18.8,29.7,118
2021-11-17 15:23:51.085,18.8,29.7,117
2021-11-17 15:23:48.803,18.8,29.7,117
2021-11-17 15:23:46.525,18.8,29.7,117
2021-11-17 15:23:44.248,18.8,29.7,117
2021-11-17 15:23:41.970,18.7,29.7,117
2021-11-17 15:23:39.693,18.7,29.7,117
2021-11-17 15:23:37.415,18.7,29.7,117
2021-11-17 15:23:35.137,18.7,29.7,117
2021-11-17 15:23:32.860,18.7,29.7,117
2021-11-17 15:23:30.582,18.7,29.7,117
2021-11-17 15:23:28.304,18.7,29.7,118
2021-11-17 15:23:26.027,18.8,29.7,117
